"","Ex_gaussian_PVT_mu","Ex_gaussian_PVT_sigma","Ex_gaussian_PVT_tau","Diff1_slopes","Diff2_slopes","Diff3_slopes","Diff.total_slopes","Improb_1","Improb_2","Improb_3","Prob_1","Prob_2","Prob_3","Diff1","Diff2","Diff3","Ratio1.1","Ratio2.1","Ratio3.1","Ratio1.2","Ratio2.2","Ratio3.2","Age","Word_reading","Nonword_reading","Spelling","Vocabulary","Nonword_repetition","Recalling","Matrix_Reasoning","Diff_triplets","Longest","Triplet_Match","Reciprocal","PVT_lapses","median_PVT","Enjoyment"
"Ex_gaussian_PVT_mu",1,-0.0392546394890952,-0.234468153783793,0.0639727972935386,0.239593926304536,0.0561161925540395,0.0656212864615528,-0.113774245028103,-0.231506068024264,-0.157767028469565,-0.115627435014925,-0.277705304975397,-0.129293570494809,0.00816732576225233,0.118326189133789,-0.042735358743721,0.0221058849933136,0.177258783632986,-0.00419613545883186,0.0207564475987737,0.181024723500077,-0.00326397866008632,-0.0624802406270955,0.286012049846885,0.0469267524162031,0.408043495575602,0.0291103635334319,0.311482524783381,0.0491634394480402,0.154596886162694,0.171621344404232,0.129238720037247,0.125338998274846,0.057562809029372,-0.204401196971461,0.0173628462306655,0.0457058027616144
"Ex_gaussian_PVT_sigma",-0.0392546394890952,1,0.690878185421218,-0.239091579184674,-0.200032664220428,-0.142284088456128,-0.214618464643846,-0.0314614910271164,0.0209936017076159,0.125524422578066,0.0352615522802467,0.091204797833999,0.124792307571099,-0.224628734736684,-0.192307467645134,-0.0292927635866943,-0.205450423674543,-0.176187080104338,-0.0690757285697713,-0.205480679499795,-0.178425131085274,-0.0654108560900059,-0.10714360538393,-0.190919365533272,0.050771028581569,-0.127749234756526,-0.259260112687064,0.154044590558533,0.219756744642812,0.265192180955286,0.0622766254776126,-0.103789895641129,-0.0040149569747571,-0.0740911558226851,0.215178573582443,-0.000444630735248589,0.208489881908561
"Ex_gaussian_PVT_tau",-0.234468153783793,0.690878185421218,1,-0.183543503500795,-0.137232455820001,-0.193678958186673,-0.283542972277303,0.0697117609801584,0.0676813322346257,0.0296847458789336,0.132281259460882,0.104407683698172,0.109429048145836,-0.248330514702942,-0.0935653465195809,-0.234550645257372,-0.16778269445002,-0.128633114118152,-0.240750823251488,-0.22837139423825,-0.129223578261478,-0.238021652660352,-0.0928626640061333,-0.108939517794364,0.0846908537299243,-0.0662753637086921,0.0846903342995329,0.285057274196374,0.277762861077022,0.115026468325892,0.29655875987522,0.0638835889601318,0.138373982053576,-0.498061274478212,0.76462958911665,0.459158681061985,0.073507625665626
"Diff1_slopes",0.0639727972935386,-0.239091579184674,-0.183543503500795,1,0.41788418192629,0.107945828543604,0.595349226037341,-0.181475320930013,-0.152353229144796,-0.281289452262549,-0.460740267728629,-0.284382990813705,-0.184811069096368,0.860963784706958,0.319467421803968,-0.185812461969573,0.955253799700611,0.359611624082809,-0.0891183067446803,0.955642802381909,0.359607226263683,-0.0970488000753034,0.220446601115184,0.0381060255354769,0.0202734145299363,0.197650729531767,-0.0845296093326638,-0.0369541143356458,-0.155439394515255,-0.0753119523406109,-0.151746604006878,-0.141645262582474,-0.00451745041863919,0.30189920836678,-0.292984502156839,-0.278566428170741,0.0747353131098477
"Diff2_slopes",0.239593926304536,-0.200032664220428,-0.137232455820001,0.41788418192629,1,0.595300214508692,0.809377374324792,-0.517276533587427,-0.282778801135661,-0.505025397300991,-0.580646514877841,-0.599866091461455,-0.581304112381388,0.207943501307248,0.861406131401015,0.346591961726436,0.330696632003398,0.966319004323727,0.471890255444432,0.307223626004409,0.96672554836514,0.47121833834912,-0.044206674894027,0.135396999681785,0.0827326188168169,0.245971767000936,0.113132218245076,-0.100801763586857,-0.146039798376085,0.0888012438716921,-0.164849354613398,-0.0770573894241756,-0.0648514110094031,0.487498804050819,-0.402559830726641,-0.454812980298676,0.0861708678631283
"Diff3_slopes",0.0561161925540395,-0.142284088456128,-0.193678958186673,0.107945828543604,0.595300214508692,1,0.784354070471956,-0.691946706552979,-0.616752779955306,-0.766253104487225,-0.662728486812271,-0.734842161195851,-0.934378791019859,-0.0201839301414428,0.285906878227312,0.677134054052904,0.015045596827108,0.479213039873055,0.860178192473972,0.0808972042706333,0.480350096262116,0.861244951181458,-0.0534628089759765,-0.00191152021713134,0.0628682867637293,0.0274786591665074,0.389458494382601,-0.241117823947392,-0.285678666857951,0.22469538295396,-0.182957689201795,-0.00653264749616925,0.0580061983888142,0.253134580886437,-0.368460858641511,-0.250031147359726,-0.0214746641554387
"Diff.total_slopes",0.0656212864615528,-0.214618464643846,-0.283542972277303,0.595349226037341,0.809377374324792,0.784354070471956,1,-0.564763578817274,-0.417834587647815,-0.564525789072301,-0.690916434636609,-0.643169512125489,-0.703992618426313,0.457192630084931,0.603967440534567,0.543916981055179,0.515425417280977,0.744430092772549,0.684390128825967,0.554814738418574,0.745907792081662,0.682468550725516,0.0443657512965622,0.0818804569049472,0.112858329759175,0.218878270281387,0.227550747589667,-0.227097070844221,-0.244403156657435,0.0702372299144184,-0.303308425285175,-0.247206965008403,-0.0782320189455539,0.493172678051571,-0.493945194436048,-0.45395866426031,0.0525636342862683
"Improb_1",-0.113774245028103,-0.0314614910271164,0.0697117609801584,-0.181475320930013,-0.517276533587427,-0.691946706552979,-0.564763578817274,1,0.818063603647538,0.741525940138048,0.951863453910596,0.88345011457323,0.762102511434973,0.112918477085338,-0.125404807101877,-0.259522000110748,-0.0431272044849832,-0.359815436147928,-0.461005118621273,-0.0773897287767943,-0.363362044006639,-0.463288026649514,-0.180141884466109,-0.0801523901842674,-0.255129594433207,-0.105185186936379,-0.405811059886764,0.08786249306186,0.322096008729157,-0.202968571904115,0.270683680449421,0.097910326023241,0.0562175329910827,-0.302666044649042,0.258933413593268,0.277322294286007,0.16558421364509
"Improb_2",-0.231506068024264,0.0209936017076159,0.0676813322346257,-0.152353229144796,-0.282778801135661,-0.616752779955306,-0.417834587647815,0.818063603647538,1,0.789467841398555,0.785193651372021,0.934884417356434,0.751269827731432,0.0966262454452352,0.216812153296218,-0.087240926077008,-0.0546031142880478,-0.0620397399560191,-0.31696617459971,-0.0933583119328485,-0.0628530228443856,-0.316354455231686,-0.234249147476214,-0.0959016812312808,-0.217763098738418,-0.109534100963767,-0.421634092185654,-0.0084309555396467,0.30938986607813,-0.180040428015048,0.0489889201060576,0.0320815645016567,-0.0659212648858178,-0.197533158311967,0.109013461399067,0.170177464580446,0.124668999374749
"Improb_3",-0.157767028469565,0.125524422578066,0.0296847458789336,-0.281289452262549,-0.505025397300991,-0.766253104487225,-0.564525789072301,0.741525940138048,0.789467841398555,1,0.753857531228686,0.85010091444513,0.938439510352819,-0.0313932649291951,-0.116316053886921,-0.0724640606612291,-0.170223262214278,-0.341658182475797,-0.349715635171649,-0.211309494346435,-0.340727193867604,-0.352113934315529,0.0632361155003583,0.00918845185969572,-0.122426350708809,-0.116286950553526,-0.297492036298378,0.061704736298751,0.350064008560844,-0.162009077778486,0.100725223516904,-0.0589080148494467,-0.0141359066817635,-0.219588840487097,0.156923996665382,0.207665790230402,-0.0851647852487214
"Prob_1",-0.115627435014925,0.0352615522802467,0.132281259460882,-0.460740267728629,-0.580646514877841,-0.662728486812271,-0.690916434636609,0.951863453910596,0.785193651372021,0.753857531228686,1,0.878103993257566,0.746561572948696,-0.168905985771519,-0.199882112119635,-0.185945582089949,-0.332412472920219,-0.424921491715768,-0.398996952864317,-0.375862556249955,-0.428558640490397,-0.398618049895728,-0.183460929558627,-0.0849582367359618,-0.240247298444547,-0.180169929613694,-0.354332902549344,0.0883500072298799,0.334623042909256,-0.165591623307158,0.301570249049141,0.167449697748962,0.0759825731418961,-0.383943558422539,0.314349635270795,0.345101174054679,0.117789190026759
"Prob_2",-0.277705304975397,0.091204797833999,0.104407683698172,-0.284382990813705,-0.599866091461455,-0.734842161195851,-0.643169512125489,0.88345011457323,0.934884417356434,0.85010091444513,0.878103993257566,1,0.845166869294621,0.00252973282741878,-0.143814855119047,-0.198451810801219,-0.162114859870575,-0.410248475261073,-0.435966680088421,-0.189084106133059,-0.41117839841236,-0.435632583408312,-0.173499457893937,-0.126998204257959,-0.22088772604234,-0.17307033753458,-0.389515204268119,0.0454788992614701,0.325386984412202,-0.184058287131002,0.0860526935063095,0.0563395101645234,-0.0281130690731941,-0.34646415017872,0.246442206545298,0.314831384713022,0.068235968656579
"Prob_3",-0.129293570494809,0.124792307571099,0.109429048145836,-0.184811069096368,-0.581304112381388,-0.934378791019859,-0.703992618426313,0.762102511434973,0.751269827731432,0.938439510352819,0.746561572948696,0.845166869294621,1,0.0212056900990754,-0.210515471435454,-0.412538581420894,-0.0744736079449992,-0.432651889658717,-0.649695919766287,-0.131752403151019,-0.433024021442027,-0.651946001973287,0.0773715893210726,-0.00387304264243903,-0.0966664624617029,-0.0561122287795977,-0.360101082487748,0.151588108015897,0.322439587600025,-0.211324409299818,0.13229573990177,-0.0331015350797999,-0.0408383156712309,-0.243218460594873,0.256393601430244,0.234969524817109,-0.0398013534495535
"Diff1",0.00816732576225233,-0.224628734736684,-0.248330514702942,0.860963784706958,0.207943501307248,-0.0201839301414428,0.457192630084931,0.112918477085338,0.0966262454452352,-0.0313932649291951,-0.168905985771519,0.00252973282741878,0.0212056900990754,1,0.253352047454942,-0.141764527648804,0.949281274870806,0.226877462006996,-0.108051667067087,0.958929787200561,0.225698950299326,-0.114781862465344,0.0378985092592984,0.0362846894519477,-0.0991355516143742,0.226270886628651,-0.0599134740207531,-0.145767074639331,-0.136812164419247,-0.110269394981943,-0.139695387753212,-0.221148216675808,-0.0810269854806501,0.369668099021653,-0.341653718395151,-0.335770396922765,0.195057264933626
"Diff2",0.118326189133789,-0.192307467645134,-0.0935653465195809,0.319467421803968,0.861406131401015,0.285906878227312,0.603967440534567,-0.125404807101877,0.216812153296218,-0.116316053886921,-0.199882112119635,-0.143814855119047,-0.210515471435454,0.253352047454942,1,0.301076842044086,0.278889269768628,0.955326207998439,0.307748050806488,0.247085591545299,0.955616317105001,0.308553129217468,-0.175915336099698,0.0842560048343663,-0.0090515341742789,0.174055023247674,-0.104242468259357,-0.148584535582519,-0.0323239990691519,0.00324573804643804,-0.0998460693258891,-0.0653477497652206,-0.106253839052122,0.393996013076894,-0.357717399271028,-0.383529525570312,0.159593983512126
"Diff3",-0.042735358743721,-0.0292927635866943,-0.234550645257372,-0.185812461969573,0.346591961726436,0.677134054052904,0.543916981055179,-0.259522000110748,-0.087240926077008,-0.0724640606612291,-0.185945582089949,-0.198451810801219,-0.412538581420894,-0.141764527648804,0.301076842044086,1,-0.217292070175436,0.348202447865021,0.953608266790101,-0.161865771423687,0.351731904821713,0.953780392898031,-0.0566340371825758,0.0377392237517583,-0.0421540201794137,-0.153535318806181,0.255199256229444,-0.274951581836538,-0.0078292042936599,0.176663819835531,-0.116352680170183,-0.0597699951818995,0.0806325186791943,0.124033303753801,-0.318761110052388,-0.131614139928609,-0.109665667801549
"Ratio1.1",0.0221058849933136,-0.205450423674543,-0.16778269445002,0.955253799700611,0.330696632003398,0.015045596827108,0.515425417280977,-0.0431272044849832,-0.0546031142880478,-0.170223262214278,-0.332412472920219,-0.162114859870575,-0.0744736079449992,0.949281274870806,0.278889269768628,-0.217292070175436,1,0.303063351596147,-0.143691006401106,0.999607606136302,0.301782291790921,-0.151761950338295,0.0812365421169224,0.102805606103234,0.0305242867957929,0.220295696634725,-0.100775080070838,0.0342727917564002,0.014020703194339,-0.12887452054416,-0.15454853030848,-0.251651308860511,-0.116216969379916,0.315791188041477,-0.201622947796734,-0.267237744389174,0.10528042148187
"Ratio2.1",0.177258783632986,-0.176187080104338,-0.128633114118152,0.359611624082809,0.966319004323727,0.479213039873055,0.744430092772549,-0.359815436147928,-0.0620397399560191,-0.341658182475797,-0.424921491715768,-0.410248475261073,-0.432651889658717,0.226877462006996,0.955326207998439,0.348202447865021,0.303063351596147,1,0.424676179054774,0.278319824370663,0.999700141927471,0.42503956103815,-0.140947814115341,0.128527924913297,0.0731402654859275,0.224437691430278,0.0123614184316645,-0.127021156956472,-0.0870320057959183,0.044315383074754,-0.155887287493595,-0.116983765929507,-0.111672583682855,0.458709263377907,-0.399144814499025,-0.437110460128253,0.12264736211218
"Ratio3.1",-0.00419613545883186,-0.0690757285697713,-0.240750823251488,-0.0891183067446803,0.471890255444432,0.860178192473972,0.684390128825967,-0.461005118621273,-0.31696617459971,-0.349715635171649,-0.398996952864317,-0.435966680088421,-0.649695919766287,-0.108051667067087,0.307748050806488,0.953608266790101,-0.143691006401106,0.424676179054774,1,-0.0768500008919779,0.427359824599094,0.999762750894426,-0.0533794536821368,0.0450726032194366,0.00235083263912489,-0.0704191757200811,0.338900982995948,-0.269353116822611,-0.103737666775297,0.208282089649321,-0.161285027872949,-0.0602633443106175,0.0830829487043861,0.173758996010926,-0.360976198198083,-0.175105544335289,-0.0920655871650023
"Ratio1.2",0.0207564475987737,-0.205480679499795,-0.22837139423825,0.955642802381909,0.307223626004409,0.0808972042706333,0.554814738418574,-0.0773897287767943,-0.0933583119328485,-0.211309494346435,-0.375862556249955,-0.189084106133059,-0.131752403151019,0.958929787200561,0.247085591545299,-0.161865771423687,0.999607606136302,0.278319824370663,-0.0768500008919779,1,0.278343293463017,-0.0841958645230052,0.0368642588731327,0.0620314664557031,0.0405829164227314,0.277200001949085,-0.0442499731603015,-0.0315329260389273,-0.115311195187196,-0.0676109876659612,-0.193327087508702,-0.286616333541872,-0.10339380072653,0.360316950891647,-0.238055738988863,-0.300037999942312,0.115630032965556
"Ratio2.2",0.181024723500077,-0.178425131085274,-0.129223578261478,0.359607226263683,0.96672554836514,0.480350096262116,0.745907792081662,-0.363362044006639,-0.0628530228443856,-0.340727193867604,-0.428558640490397,-0.41117839841236,-0.433024021442027,0.225698950299326,0.955616317105001,0.351731904821713,0.301782291790921,0.999700141927471,0.427359824599094,0.278343293463017,1,0.427810899502825,-0.134624638853153,0.12279103406579,0.0675028949207841,0.224076133209354,0.00843224347650254,-0.128799824865791,-0.0886539718715614,0.0398950901965334,-0.153991384572574,-0.111479917968239,-0.103654387594882,0.460769519961941,-0.40211861933346,-0.438386399407136,0.115590174224409
"Ratio3.2",-0.00326397866008632,-0.0654108560900059,-0.238021652660352,-0.0970488000753034,0.47121833834912,0.861244951181458,0.682468550725516,-0.463288026649514,-0.316354455231686,-0.352113934315529,-0.398618049895728,-0.435632583408312,-0.651946001973287,-0.114781862465344,0.308553129217468,0.953780392898031,-0.151761950338295,0.42503956103815,0.999762750894426,-0.0841958645230052,0.427810899502825,1,-0.0548876872129722,0.0414815358471807,0.00738521465013181,-0.0728119916200257,0.33865260695992,-0.272765984495288,-0.10483170281132,0.206996113775057,-0.164622196165748,-0.0615491977324516,0.077432516992354,0.176507818043177,-0.361279703896025,-0.177721222610166,-0.0909421659483398
"Age",-0.0624802406270955,-0.10714360538393,-0.0928626640061333,0.220446601115184,-0.044206674894027,-0.0534628089759765,0.0443657512965622,-0.180141884466109,-0.234249147476214,0.0632361155003583,-0.183460929558627,-0.173499457893937,0.0773715893210726,0.0378985092592984,-0.175915336099698,-0.0566340371825758,0.0812365421169224,-0.140947814115341,-0.0533794536821368,0.0368642588731327,-0.134624638853153,-0.0548876872129722,1,0.0618847531123842,0.109503012955425,-0.00594561829272902,0.1880560013071,0.0586675083771788,-0.045369477160567,-0.0833590191939365,0.0126346324701475,0.0683637143748853,0.129590686718243,0.22586694237038,-0.096430273981941,-0.179945455398101,-0.319866070683823
"Word_reading",0.286012049846885,-0.190919365533272,-0.108939517794364,0.0381060255354769,0.135396999681785,-0.00191152021713134,0.0818804569049472,-0.0801523901842674,-0.0959016812312808,0.00918845185969572,-0.0849582367359618,-0.126998204257959,-0.00387304264243903,0.0362846894519477,0.0842560048343663,0.0377392237517583,0.102805606103234,0.128527924913297,0.0450726032194366,0.0620314664557031,0.12279103406579,0.0414815358471807,0.0618847531123842,1,0.522409234721194,0.458676170763444,0.253084751729586,0.287436950835224,0.206967917090508,0.272285778910997,-0.113367913095682,-0.192598999266884,-0.162067861445639,0.0356166291778173,0.0124587521861544,0.0433370165869622,-0.188395125784929
"Nonword_reading",0.0469267524162031,0.050771028581569,0.0846908537299243,0.0202734145299363,0.0827326188168169,0.0628682867637293,0.112858329759175,-0.255129594433207,-0.217763098738418,-0.122426350708809,-0.240247298444547,-0.22088772604234,-0.0966664624617029,-0.0991355516143742,-0.0090515341742789,-0.0421540201794137,0.0305242867957929,0.0731402654859275,0.00235083263912489,0.0405829164227314,0.0675028949207841,0.00738521465013181,0.109503012955425,0.522409234721194,1,0.583699803613608,0.183584858826875,0.30135161445025,0.140558932382814,0.148008621117347,-0.209951398007296,-0.322286498610574,-0.337943616370828,0.0337528221751585,0.135803548003095,0.012851952128103,-0.282534000209779
"Spelling",0.408043495575602,-0.127749234756526,-0.0662753637086921,0.197650729531767,0.245971767000936,0.0274786591665074,0.218878270281387,-0.105185186936379,-0.109534100963767,-0.116286950553526,-0.180169929613694,-0.17307033753458,-0.0561122287795977,0.226270886628651,0.174055023247674,-0.153535318806181,0.220295696634725,0.224437691430278,-0.0704191757200811,0.277200001949085,0.224076133209354,-0.0728119916200257,-0.00594561829272902,0.458676170763444,0.583699803613608,1,-0.0110184806992369,0.293096154076304,0.0634440063217911,0.0778768152545617,-0.227655017836366,-0.140377276040544,-0.150207517962957,0.129070074616802,-0.0864330977671326,-0.0761053544426847,-0.103357773143504
"Vocabulary",0.0291103635334319,-0.259260112687064,0.0846903342995329,-0.0845296093326638,0.113132218245076,0.389458494382601,0.227550747589667,-0.405811059886764,-0.421634092185654,-0.297492036298378,-0.354332902549344,-0.389515204268119,-0.360101082487748,-0.0599134740207531,-0.104242468259357,0.255199256229444,-0.100775080070838,0.0123614184316645,0.338900982995948,-0.0442499731603015,0.00843224347650254,0.33865260695992,0.1880560013071,0.253084751729586,0.183584858826875,-0.0110184806992369,1,-0.141579674779202,-0.211829952378427,0.248658655214044,-0.0147591057908948,-0.0390421072876605,0.0795530062681116,-0.0272813810618662,-0.0125179795657258,0.0513506486670062,-0.209639298190846
"Nonword_repetition",0.311482524783381,0.154044590558533,0.285057274196374,-0.0369541143356458,-0.100801763586857,-0.241117823947392,-0.227097070844221,0.08786249306186,-0.0084309555396467,0.061704736298751,0.0883500072298799,0.0454788992614701,0.151588108015897,-0.145767074639331,-0.148584535582519,-0.274951581836538,0.0342727917564002,-0.127021156956472,-0.269353116822611,-0.0315329260389273,-0.128799824865791,-0.272765984495288,0.0586675083771788,0.287436950835224,0.30135161445025,0.293096154076304,-0.141579674779202,1,0.521704561173377,0.0568359429838959,0.0793498905479948,0.0330377177270928,-0.0216158745877389,-0.245346469225602,0.367768710627959,0.301048777859053,-0.235484551090497
"Recalling",0.0491634394480402,0.219756744642812,0.277762861077022,-0.155439394515255,-0.146039798376085,-0.285678666857951,-0.244403156657435,0.322096008729157,0.30938986607813,0.350064008560844,0.334623042909256,0.325386984412202,0.322439587600025,-0.136812164419247,-0.0323239990691519,-0.0078292042936599,0.014020703194339,-0.0870320057959183,-0.103737666775297,-0.115311195187196,-0.0886539718715614,-0.10483170281132,-0.045369477160567,0.206967917090508,0.140558932382814,0.0634440063217911,-0.211829952378427,0.521704561173377,1,0.0503860828337066,0.156797951602917,-0.245541331277482,0.0396750410730234,-0.30145432285089,0.340446102600297,0.292187380007617,-0.0880280639931368
"Matrix_Reasoning",0.154596886162694,0.265192180955286,0.115026468325892,-0.0753119523406109,0.0888012438716921,0.22469538295396,0.0702372299144184,-0.202968571904115,-0.180040428015048,-0.162009077778486,-0.165591623307158,-0.184058287131002,-0.211324409299818,-0.110269394981943,0.00324573804643804,0.176663819835531,-0.12887452054416,0.044315383074754,0.208282089649321,-0.0676109876659612,0.0398950901965334,0.206996113775057,-0.0833590191939365,0.272285778910997,0.148008621117347,0.0778768152545617,0.248658655214044,0.0568359429838959,0.0503860828337066,1,0.182716007699247,0.0280897214112124,0.258037989129091,-0.115726778513451,0.117980338190838,0.0918787719245786,0.0679596555157269
"Diff_triplets",0.171621344404232,0.0622766254776126,0.29655875987522,-0.151746604006878,-0.164849354613398,-0.182957689201795,-0.303308425285175,0.270683680449421,0.0489889201060576,0.100725223516904,0.301570249049141,0.0860526935063095,0.13229573990177,-0.139695387753212,-0.0998460693258891,-0.116352680170183,-0.15454853030848,-0.155887287493595,-0.161285027872949,-0.193327087508702,-0.153991384572574,-0.164622196165748,0.0126346324701475,-0.113367913095682,-0.209951398007296,-0.227655017836366,-0.0147591057908948,0.0793498905479948,0.156797951602917,0.182716007699247,1,0.308221949692241,0.479446608711673,-0.357475647480542,0.327823321863152,0.325925408120313,0.023969253625796
"Longest",0.129238720037247,-0.103789895641129,0.0638835889601318,-0.141645262582474,-0.0770573894241756,-0.00653264749616925,-0.247206965008403,0.097910326023241,0.0320815645016567,-0.0589080148494467,0.167449697748962,0.0563395101645234,-0.0331015350797999,-0.221148216675808,-0.0653477497652206,-0.0597699951818995,-0.251651308860511,-0.116983765929507,-0.0602633443106175,-0.286616333541872,-0.111479917968239,-0.0615491977324516,0.0683637143748853,-0.192598999266884,-0.322286498610574,-0.140377276040544,-0.0390421072876605,0.0330377177270928,-0.245541331277482,0.0280897214112124,0.308221949692241,1,0.481797338156897,-0.145622970710185,0.0547989861364774,0.14231079306968,0.0320696165736827
"Triplet_Match",0.125338998274846,-0.0040149569747571,0.138373982053576,-0.00451745041863919,-0.0648514110094031,0.0580061983888142,-0.0782320189455539,0.0562175329910827,-0.0659212648858178,-0.0141359066817635,0.0759825731418961,-0.0281130690731941,-0.0408383156712309,-0.0810269854806501,-0.106253839052122,0.0806325186791943,-0.116216969379916,-0.111672583682855,0.0830829487043861,-0.10339380072653,-0.103654387594882,0.077432516992354,0.129590686718243,-0.162067861445639,-0.337943616370828,-0.150207517962957,0.0795530062681116,-0.0216158745877389,0.0396750410730234,0.258037989129091,0.479446608711673,0.481797338156897,1,-0.279238066619181,0.133311597593861,0.240940034426831,0.027397585338618
"Reciprocal",0.057562809029372,-0.0740911558226851,-0.498061274478212,0.30189920836678,0.487498804050819,0.253134580886437,0.493172678051571,-0.302666044649042,-0.197533158311967,-0.219588840487097,-0.383943558422539,-0.34646415017872,-0.243218460594873,0.369668099021653,0.393996013076894,0.124033303753801,0.315791188041477,0.458709263377907,0.173758996010926,0.360316950891647,0.460769519961941,0.176507818043177,0.22586694237038,0.0356166291778173,0.0337528221751585,0.129070074616802,-0.0272813810618662,-0.245346469225602,-0.30145432285089,-0.115726778513451,-0.357475647480542,-0.145622970710185,-0.279238066619181,1,-0.659285757121438,-0.972415792606939,-0.0824921630408354
"PVT_lapses",-0.204401196971461,0.215178573582443,0.76462958911665,-0.292984502156839,-0.402559830726641,-0.368460858641511,-0.493945194436048,0.258933413593268,0.109013461399067,0.156923996665382,0.314349635270795,0.246442206545298,0.256393601430244,-0.341653718395151,-0.357717399271028,-0.318761110052388,-0.201622947796734,-0.399144814499025,-0.360976198198083,-0.238055738988863,-0.40211861933346,-0.361279703896025,-0.096430273981941,0.0124587521861544,0.135803548003095,-0.0864330977671326,-0.0125179795657258,0.367768710627959,0.340446102600297,0.117980338190838,0.327823321863152,0.0547989861364774,0.133311597593861,-0.659285757121438,1,0.658705796081142,0.107335293847586
"median_PVT",0.0173628462306655,-0.000444630735248589,0.459158681061985,-0.278566428170741,-0.454812980298676,-0.250031147359726,-0.45395866426031,0.277322294286007,0.170177464580446,0.207665790230402,0.345101174054679,0.314831384713022,0.234969524817109,-0.335770396922765,-0.383529525570312,-0.131614139928609,-0.267237744389174,-0.437110460128253,-0.175105544335289,-0.300037999942312,-0.438386399407136,-0.177721222610166,-0.179945455398101,0.0433370165869622,0.012851952128103,-0.0761053544426847,0.0513506486670062,0.301048777859053,0.292187380007617,0.0918787719245786,0.325925408120313,0.14231079306968,0.240940034426831,-0.972415792606939,0.658705796081142,1,0.0208459072442426
"Enjoyment",0.0457058027616144,0.208489881908561,0.073507625665626,0.0747353131098477,0.0861708678631283,-0.0214746641554387,0.0525636342862683,0.16558421364509,0.124668999374749,-0.0851647852487214,0.117789190026759,0.068235968656579,-0.0398013534495535,0.195057264933626,0.159593983512126,-0.109665667801549,0.10528042148187,0.12264736211218,-0.0920655871650023,0.115630032965556,0.115590174224409,-0.0909421659483398,-0.319866070683823,-0.188395125784929,-0.282534000209779,-0.103357773143504,-0.209639298190846,-0.235484551090497,-0.0880280639931368,0.0679596555157269,0.023969253625796,0.0320696165736827,0.027397585338618,-0.0824921630408354,0.107335293847586,0.0208459072442426,1
